日期,班次,统计时间,工序,产线设备,工单号,卡号,料号,在制数量（件）
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000302,17,UK561M200N300AP4APR,554
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000302,18,UK561M200N300AP4APR,610
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000302,3,UK561M200N300AP4APR,313
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000302,13,UK561M200N300AP4APR,269
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000302,15,UK561M200N300AP4APR,258
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000302,24,UK561M200N300AP4APR,497
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,1,UK561M200N300AP4APR,434
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,2,UK561M200N300AP4APR,248
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,3,UK561M200N300AP4APR,231
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,7,UK561M200N300AP4APR,607
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,9,UK561M200N300AP4APR,54
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,24,UK561M200N300AP4APR,731
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,25,UK561M200N300AP4APR,644
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,26,UK561M200N300AP4APR,434
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,27,UK561M200N300AP4APR,378
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,28,UK561M200N300AP4APR,616
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,41,UK561M200N300AP4APR,382
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,43,UK561M200N300AP4APR,564
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,32,UK561M200N300AP4APR,226
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,36,UK561M200N300AP4APR,329
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,38,UK561M200N300AP4APR,429
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,1,UK561M200N300AP4APR,387
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,5,UK561M200N300AP4APR,618
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,14,UK561M200N300AP4APR,191
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,16,UK561M200N300AP4APR,116
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000300,25,UK561M200N300AP4APR,523
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000300,36,UK561M200N300AP4APR,335
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000303,16,UK561M200N300AP4APR,336
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000303,17,UK561M200N300AP4APR,516
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000303,22,UK561M200N300AP4APR,228
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000303,23,UK561M200N300AP4APR,731
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000304,3,UK561M200N300AP4APR,230
2026-08-26T00:00:00,B,2026-08-27T00:00:00,3164 制造六处老化选别,6D0015,SF313-2608000304,9,UK561M200N300AP4APR,321
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,31,UK561M200N300AP4APR,348
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,37,UK561M200N300AP4APR,336
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,39,UK561M200N300AP4APR,216
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,32,UK561M200N300AP4APR,372
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,38,UK561M200N300AP4APR,336
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,6,UK561M200N300AP4APR,0
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,8,UK561M200N300AP4APR,372
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,10,UK561M200N300AP4APR,264
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,12,UK561M200N300AP4APR,312
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,16,UK561M200N300AP4APR,276
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,32,UK561M200N300AP4APR,228
2026-08-26T00:00:00,B,2026-08-27T05:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,34,UK561M200N300AP4APR,203
